id,Age,Gender,Education,Country,Ethnicity,Neuroticism,Extraversion,Openness,Agreeableness,Conscientiousness,Impulsive,Sensation Seeking,Benzos,Caffeine,Cocaine,LSD,Heroin
263.0,1.09449,-0.48246000000000006,1.16365,0.9608200000000001,-0.50212,-0.92104,0.80523,-0.31776,0.9415600000000001,0.25953000000000004,-1.37983,-1.5485799999999998,0.0,1.0,0.0,0.0,0.0
264.0,1.82213,0.48246000000000006,-2.43591,0.9608200000000001,-0.31685,-1.05308,0.0033200000000000005,-0.019280000000000002,1.6110799999999998,1.1340700000000001,-0.71126,-1.5485799999999998,0.0,0.0,0.0,0.0,0.0
265.0,-0.9519700000000001,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-0.46725,0.16767,-0.019280000000000002,0.59042,0.5848899999999999,-1.37983,-1.18084,0.0,1.0,0.0,0.0,0.0
266.0,0.49788000000000004,0.48246000000000006,0.45468000000000003,0.9608200000000001,-1.1070200000000001,-0.24649000000000001,0.0033200000000000005,-0.45174,-0.01729,-0.00665,-0.71126,-2.07848,0.0,1.0,0.0,0.0,0.0
267.0,1.82213,-0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-1.1943,-0.15487,-0.17779,0.28783000000000003,0.7583,-0.21711999999999998,0.07987000000000001,0.0,1.0,0.0,0.0,0.0
268.0,0.49788000000000004,-0.48246000000000006,-0.059210000000000006,0.9608200000000001,-1.1070200000000001,-0.92104,1.45421,-1.2755299999999998,-0.45321000000000006,-0.00665,-0.21711999999999998,0.07987000000000001,0.0,1.0,0.0,0.0,0.0
269.0,1.09449,0.48246000000000006,1.16365,0.9608200000000001,-0.31685,-1.05308,1.74091,0.58331,0.43851999999999997,2.04506,-0.21711999999999998,-0.52593,0.0,1.0,0.0,0.0,0.0
270.0,0.49788000000000004,0.48246000000000006,1.16365,0.9608200000000001,-1.1070200000000001,-0.92104,0.16767,-0.8473200000000001,-0.7609600000000001,0.12330999999999999,-1.37983,-2.07848,0.0,0.0,0.0,0.0,0.0
271.0,1.09449,0.48246000000000006,1.16365,0.9608200000000001,-0.31685,-2.3436,2.127,1.6565299999999998,0.7609600000000001,0.7583,0.88113,0.40148,0.0,1.0,0.0,0.0,0.0
272.0,1.09449,0.48246000000000006,1.16365,0.9608200000000001,-0.31685,0.73545,-0.69509,0.44585,0.28783000000000003,-1.3850200000000001,-0.71126,0.7654,0.0,1.0,0.0,0.0,0.0
273.0,1.82213,-0.48246000000000006,1.98437,0.9608200000000001,-0.31685,-1.05308,0.0033200000000000005,-0.019280000000000002,0.28783000000000003,-0.00665,0.52975,-0.8463700000000001,0.0,1.0,0.0,0.0,0.0
274.0,-0.07854,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,0.22393000000000002,0.16767,-1.1190200000000001,0.28783000000000003,0.25953000000000004,-0.71126,-0.21575,1.0,1.0,1.0,0.0,0.0
275.0,0.49788000000000004,-0.48246000000000006,1.16365,0.9608200000000001,-0.31685,0.22393000000000002,0.9624799999999999,0.14143,-0.91699,0.5848899999999999,-0.21711999999999998,0.7654,1.0,1.0,0.0,0.0,0.0
276.0,0.49788000000000004,0.48246000000000006,1.16365,0.9608200000000001,-0.31685,0.41667,-0.43998999999999994,0.14143,0.43851999999999997,1.6308799999999999,-1.37983,-0.21575,0.0,1.0,0.0,0.0,0.0
277.0,1.82213,-0.48246000000000006,1.98437,0.9608200000000001,-0.31685,-0.92104,0.47617,-0.58331,-0.30172,-0.52745,-0.21711999999999998,-0.52593,0.0,1.0,0.0,0.0,0.0
278.0,-0.07854,-0.48246000000000006,-0.6111300000000001,0.9608200000000001,-0.31685,-1.05308,1.45421,1.0623799999999999,0.7609600000000001,-0.14277,0.52975,0.07987000000000001,0.0,1.0,1.0,0.0,0.0
279.0,1.09449,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-0.24649000000000001,-0.43998999999999994,-0.31776,0.7609600000000001,-0.00665,-0.71126,-0.52593,0.0,1.0,0.0,0.0,0.0
280.0,1.09449,-0.48246000000000006,1.16365,0.9608200000000001,-0.31685,-1.32828,0.80523,0.29338000000000003,0.43851999999999997,0.41594,0.19268,-0.52593,0.0,1.0,0.0,0.0,0.0
281.0,1.82213,-0.48246000000000006,1.16365,0.9608200000000001,-0.31685,-0.051879999999999996,0.16767,0.7233,-0.01729,-0.89891,-0.71126,-0.8463700000000001,0.0,1.0,0.0,0.0,0.0
282.0,1.09449,0.48246000000000006,-0.6111300000000001,0.9608200000000001,-0.31685,0.04257,-0.30033000000000004,-2.21069,-0.15487,-0.14277,-0.71126,-0.8463700000000001,0.0,1.0,0.0,0.0,0.0
283.0,1.09449,0.48246000000000006,1.16365,0.9608200000000001,-0.31685,-0.051879999999999996,0.0033200000000000005,0.14143,0.9415600000000001,0.9394899999999999,0.19268,0.40148,0.0,1.0,0.0,0.0,0.0
284.0,1.09449,-0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-0.92104,1.58487,0.14143,-0.30172,0.7583,0.19268,0.40148,0.0,1.0,0.0,0.0,0.0
285.0,0.49788000000000004,-0.48246000000000006,-0.059210000000000006,-0.28519,-0.31685,-1.1943,-0.80615,0.7233,-0.45321000000000006,0.25953000000000004,1.29221,-0.21575,1.0,1.0,0.0,0.0,0.0
286.0,0.49788000000000004,-0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-0.92104,1.2861,-0.71727,-0.30172,0.25953000000000004,-1.37983,-0.21575,0.0,1.0,0.0,0.0,0.0
287.0,1.09449,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,0.22393000000000002,-1.37639,-0.17779,-1.34289,-0.14277,-1.37983,-2.07848,0.0,1.0,0.0,0.0,0.0
288.0,1.09449,-0.48246000000000006,1.16365,0.9608200000000001,-0.31685,0.31287,0.32197,-0.45174,0.43851999999999997,-0.89891,-0.21711999999999998,-0.21575,0.0,1.0,0.0,0.0,0.0
289.0,-0.07854,-0.48246000000000006,-0.6111300000000001,0.9608200000000001,-0.31685,0.62967,0.32197,-0.71727,-0.30172,-0.00665,-0.21711999999999998,-1.5485799999999998,0.0,1.0,0.0,0.0,0.0
290.0,-0.07854,0.48246000000000006,1.16365,0.9608200000000001,-0.31685,-2.05048,0.63779,-0.71727,1.6110799999999998,1.1340700000000001,-1.37983,-1.18084,0.0,1.0,0.0,0.0,0.0
291.0,0.49788000000000004,0.48246000000000006,-0.059210000000000006,0.9608200000000001,-1.1070200000000001,-0.92104,0.9624799999999999,-0.8473200000000001,1.45039,0.9394899999999999,-1.37983,-1.5485799999999998,0.0,1.0,0.0,0.0,0.0
292.0,0.49788000000000004,0.48246000000000006,-0.6111300000000001,0.9608200000000001,-0.31685,0.62967,-1.09207,0.44585,-0.7609600000000001,-0.40581,-1.37983,-0.52593,0.0,1.0,0.0,0.0,0.0
293.0,1.09449,0.48246000000000006,-0.059210000000000006,0.9608200000000001,-0.31685,-0.051879999999999996,-0.15487,-0.58331,-0.60633,0.41594,-0.71126,-0.52593,0.0,1.0,0.0,0.0,0.0
295.0,-0.07854,0.48246000000000006,-0.059210000000000006,0.9608200000000001,-0.31685,1.13281,0.0033200000000000005,-0.17779,-0.7609600000000001,-0.40581,0.19268,-0.21575,0.0,1.0,0.0,0.0,0.0
296.0,-0.9519700000000001,0.48246000000000006,-1.43719,0.9608200000000001,-0.31685,-0.34799,0.47617,-0.17779,-0.60633,-0.14277,-0.71126,-0.8463700000000001,0.0,1.0,0.0,0.0,0.0
297.0,0.49788000000000004,-0.48246000000000006,-0.059210000000000006,0.9608200000000001,-0.31685,1.37297,-0.43998999999999994,0.14143,-0.01729,-0.00665,-0.71126,-0.52593,1.0,1.0,0.0,0.0,0.0
298.0,2.59171,0.48246000000000006,-1.7379,0.9608200000000001,-0.31685,0.82562,-0.80615,0.14143,-0.15487,1.1340700000000001,-0.21711999999999998,-0.52593,0.0,1.0,0.0,0.0,0.0
300.0,0.49788000000000004,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,0.13606,-0.30033000000000004,-1.42424,1.6110799999999998,0.41594,-0.21711999999999998,-1.5485799999999998,0.0,1.0,0.0,0.0,0.0
301.0,0.49788000000000004,0.48246000000000006,-0.059210000000000006,-0.57009,-0.31685,0.82562,-0.9477899999999999,-0.17779,0.43851999999999997,0.5848899999999999,-0.71126,-0.8463700000000001,0.0,1.0,0.0,0.0,0.0
302.0,-0.07854,0.48246000000000006,-0.6111300000000001,-0.57009,-0.31685,-0.24649000000000001,-0.43998999999999994,-1.55521,0.13136,0.5848899999999999,-1.37983,-1.5485799999999998,0.0,0.0,0.0,0.0,0.0
303.0,0.49788000000000004,0.48246000000000006,1.98437,0.9608200000000001,-0.31685,0.52135,-0.43998999999999994,-0.71727,0.59042,0.9394899999999999,-0.71126,-0.8463700000000001,0.0,1.0,0.0,0.0,0.0
304.0,1.82213,0.48246000000000006,-0.059210000000000006,0.9608200000000001,-0.31685,-0.14882,0.63779,-0.019280000000000002,-0.7609600000000001,-0.40581,-0.21711999999999998,0.07987000000000001,0.0,1.0,0.0,0.0,0.0
305.0,1.09449,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-0.34799,0.0033200000000000005,-1.2755299999999998,-0.15487,0.9394899999999999,-0.21711999999999998,-1.18084,0.0,1.0,0.0,0.0,0.0
306.0,1.09449,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-1.05308,-2.32338,-1.2755299999999998,1.6110799999999998,0.12330999999999999,-0.71126,-1.5485799999999998,0.0,1.0,0.0,0.0,0.0
307.0,0.49788000000000004,-0.48246000000000006,1.16365,0.9608200000000001,-0.31685,0.22393000000000002,-1.23177,-0.8473200000000001,-1.07533,0.7583,-1.37983,-0.8463700000000001,0.0,1.0,0.0,0.0,0.0
308.0,1.09449,-0.48246000000000006,1.16365,0.9608200000000001,-0.31685,-0.46725,-0.57545,-0.71727,1.11406,0.7583,-0.71126,-0.52593,0.0,1.0,0.0,0.0,0.0
309.0,0.49788000000000004,0.48246000000000006,-1.22751,0.9608200000000001,-0.31685,-1.69163,0.80523,-0.17779,-0.01729,1.6308799999999999,0.19268,0.07987000000000001,0.0,1.0,0.0,0.0,0.0
310.0,0.49788000000000004,-0.48246000000000006,1.16365,0.9608200000000001,-0.31685,-0.79151,0.16767,-0.17779,0.59042,0.41594,-1.37983,-2.07848,0.0,1.0,0.0,0.0,0.0
311.0,1.09449,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-1.32828,-0.15487,-0.8473200000000001,0.13136,0.5848899999999999,-1.37983,-1.5485799999999998,0.0,1.0,0.0,0.0,0.0
312.0,-0.9519700000000001,0.48246000000000006,-1.7379,0.9608200000000001,-0.31685,1.13281,-0.57545,-1.97495,-0.30172,-0.14277,1.8620299999999999,0.7654,0.0,1.0,0.0,0.0,0.0
313.0,1.09449,0.48246000000000006,1.16365,0.9608200000000001,-0.31685,-0.34799,0.0033200000000000005,-0.45174,0.28783000000000003,0.12330999999999999,-1.37983,-0.52593,0.0,1.0,0.0,0.0,0.0
314.0,-0.07854,0.48246000000000006,1.16365,0.9608200000000001,-0.31685,0.04257,1.74091,0.29338000000000003,0.59042,1.3061200000000002,0.19268,-0.52593,0.0,1.0,0.0,0.0,0.0
315.0,-0.9519700000000001,0.48246000000000006,-1.22751,0.21128000000000002,-0.31685,-0.58016,0.16767,-0.71727,0.13136,-0.14277,-0.71126,-1.18084,0.0,1.0,0.0,0.0,0.0
316.0,1.09449,0.48246000000000006,1.98437,0.9608200000000001,-0.31685,-0.79151,0.80523,0.58331,-0.01729,0.41594,-0.71126,-0.52593,0.0,1.0,0.0,0.0,0.0
317.0,1.82213,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-0.46725,0.80523,1.0623799999999999,-0.45321000000000006,-0.78155,1.8620299999999999,0.40148,0.0,1.0,0.0,0.0,0.0
318.0,0.49788000000000004,-0.48246000000000006,0.45468000000000003,0.9608200000000001,-1.1070200000000001,-0.79151,1.9388599999999998,-0.97631,-0.01729,1.1340700000000001,-0.71126,-0.52593,0.0,1.0,0.0,0.0,0.0
319.0,-0.07854,0.48246000000000006,-0.059210000000000006,0.9608200000000001,-0.31685,0.04257,0.0033200000000000005,-0.71727,0.28783000000000003,0.9394899999999999,-1.37983,-1.18084,0.0,1.0,0.0,0.0,0.0
320.0,1.09449,0.48246000000000006,-1.7379,0.9608200000000001,0.1144,0.31287,-0.30033000000000004,-1.2755299999999998,-0.15487,0.5848899999999999,0.88113,0.40148,0.0,0.0,0.0,0.0,0.0
321.0,1.09449,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,0.73545,-0.30033000000000004,-0.58331,-1.07533,-0.14277,-1.37983,-1.18084,0.0,1.0,0.0,0.0,0.0
322.0,0.49788000000000004,0.48246000000000006,-0.6111300000000001,0.9608200000000001,-0.31685,0.52135,-0.30033000000000004,-0.97631,1.81866,1.6308799999999999,-1.37983,-2.07848,0.0,1.0,0.0,0.0,0.0
323.0,-0.9519700000000001,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-0.79151,0.47617,0.44585,0.9415600000000001,0.12330999999999999,-0.21711999999999998,0.40148,0.0,1.0,0.0,0.0,0.0
324.0,1.09449,-0.48246000000000006,-1.43719,0.9608200000000001,-0.31685,0.9109299999999999,-1.09207,-1.68062,0.28783000000000003,-0.78155,-0.71126,0.07987000000000001,0.0,1.0,0.0,0.0,0.0
325.0,-0.07854,0.48246000000000006,1.98437,0.9608200000000001,-0.31685,0.22393000000000002,0.0033200000000000005,1.43533,-0.91699,0.9394899999999999,0.19268,-0.52593,0.0,1.0,0.0,0.0,0.0
326.0,0.49788000000000004,0.48246000000000006,-0.059210000000000006,0.9608200000000001,-0.31685,-0.79151,1.2861,-0.17779,0.9415600000000001,2.33337,0.19268,-0.52593,0.0,1.0,0.0,0.0,0.0
327.0,0.49788000000000004,-0.48246000000000006,-1.22751,0.9608200000000001,-0.31685,-0.58016,-1.6334,-1.97495,0.9415600000000001,0.41594,0.52975,0.07987000000000001,0.0,1.0,0.0,0.0,0.0
328.0,1.09449,-0.48246000000000006,1.16365,0.9608200000000001,-0.31685,-1.86962,1.58487,-0.019280000000000002,1.6110799999999998,1.3061200000000002,-1.37983,-0.8463700000000001,0.0,1.0,0.0,0.0,0.0
329.0,-0.07854,0.48246000000000006,-0.059210000000000006,0.9608200000000001,-0.31685,0.22393000000000002,-0.30033000000000004,-1.2755299999999998,1.11406,-0.52745,-1.37983,-2.07848,0.0,1.0,0.0,0.0,0.0
330.0,1.09449,-0.48246000000000006,-0.059210000000000006,0.9608200000000001,-0.31685,-0.34799,0.47617,-0.97631,0.43851999999999997,-0.14277,0.52975,-0.21575,0.0,1.0,0.0,0.0,0.0
331.0,1.09449,0.48246000000000006,-0.059210000000000006,0.9608200000000001,-0.31685,-1.05308,0.47617,-0.71727,0.7609600000000001,0.7583,-0.21711999999999998,-0.21575,0.0,1.0,0.0,0.0,0.0
332.0,0.49788000000000004,-0.48246000000000006,-2.43591,0.9608200000000001,-0.31685,-0.24649000000000001,-0.43998999999999994,-0.97631,-0.45321000000000006,0.5848899999999999,-1.37983,-0.8463700000000001,0.0,1.0,1.0,0.0,0.0
333.0,1.82213,0.48246000000000006,-1.22751,0.24923,-0.31685,-0.46725,-0.43998999999999994,-1.55521,0.9415600000000001,0.7583,-1.37983,-1.5485799999999998,0.0,1.0,0.0,0.0,0.0
334.0,-0.9519700000000001,0.48246000000000006,-0.6111300000000001,0.9608200000000001,-0.31685,2.82196,-1.92173,-0.8473200000000001,0.43851999999999997,-1.7816900000000002,0.19268,-0.52593,0.0,1.0,1.0,0.0,0.0
335.0,2.59171,-0.48246000000000006,-0.6111300000000001,0.24923,-0.31685,-1.32828,-0.43998999999999994,-0.97631,0.13136,0.12330999999999999,1.29221,-0.21575,1.0,1.0,0.0,0.0,0.0
336.0,2.59171,0.48246000000000006,-1.7379,0.24923,-0.31685,-0.14882,-0.15487,-1.42424,-1.34289,-0.00665,-0.21711999999999998,0.7654,0.0,1.0,0.0,0.0,0.0
337.0,-0.07854,0.48246000000000006,1.16365,0.9608200000000001,-0.31685,0.41667,-0.57545,0.58331,0.43851999999999997,-1.0145,1.8620299999999999,0.7654,0.0,1.0,0.0,0.0,0.0
338.0,1.09449,0.48246000000000006,1.16365,0.9608200000000001,-1.1070200000000001,0.62967,0.16767,-0.17779,-0.01729,1.3061200000000002,-0.21711999999999998,-0.8463700000000001,0.0,0.0,0.0,0.0,0.0
339.0,1.09449,0.48246000000000006,-0.059210000000000006,0.24923,-0.31685,-0.58016,0.32197,1.0623799999999999,-1.772,0.41594,1.8620299999999999,0.40148,0.0,1.0,1.0,0.0,0.0
340.0,0.49788000000000004,-0.48246000000000006,1.98437,0.9608200000000001,-0.31685,-1.86962,1.2861,0.29338000000000003,0.7609600000000001,1.46191,-0.21711999999999998,0.40148,0.0,0.0,0.0,0.0,0.0
341.0,1.09449,0.48246000000000006,-0.059210000000000006,0.9608200000000001,-0.31685,-0.14882,-0.30033000000000004,-0.58331,0.9415600000000001,0.7583,-1.37983,-0.21575,0.0,1.0,0.0,0.0,0.0
342.0,0.49788000000000004,0.48246000000000006,1.16365,0.9608200000000001,-0.31685,-0.46725,1.11406,0.8830899999999999,0.28783000000000003,0.41594,-2.55524,-0.21575,0.0,1.0,0.0,0.0,0.0
343.0,1.82213,0.48246000000000006,-0.059210000000000006,0.9608200000000001,-0.31685,-1.69163,0.9624799999999999,-0.31776,0.9415600000000001,1.81175,-2.55524,-1.5485799999999998,0.0,1.0,0.0,0.0,0.0
344.0,1.82213,0.48246000000000006,-0.059210000000000006,0.9608200000000001,-0.31685,0.62967,0.0033200000000000005,-0.019280000000000002,-0.15487,0.5848899999999999,0.19268,-0.52593,0.0,1.0,0.0,0.0,0.0
345.0,-0.9519700000000001,0.48246000000000006,-2.43591,0.9608200000000001,-0.31685,0.22393000000000002,-0.15487,-0.019280000000000002,-0.15487,-0.40581,0.88113,-0.8463700000000001,1.0,1.0,1.0,0.0,1.0
346.0,0.49788000000000004,0.48246000000000006,1.16365,0.9608200000000001,-0.31685,-1.86962,0.16767,1.43533,1.81866,1.1340700000000001,-0.71126,-0.8463700000000001,0.0,1.0,0.0,0.0,0.0
347.0,0.49788000000000004,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,0.04257,0.47617,-0.17779,0.9415600000000001,0.25953000000000004,0.19268,-0.21575,0.0,1.0,0.0,0.0,0.0
348.0,1.09449,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-0.14882,1.74091,1.6565299999999998,2.4626200000000003,0.25953000000000004,1.8620299999999999,1.2247,0.0,1.0,0.0,0.0,0.0
349.0,1.09449,-0.48246000000000006,1.16365,0.9608200000000001,-0.31685,-0.92104,0.80523,-0.019280000000000002,-0.01729,0.41594,-1.37983,-1.5485799999999998,0.0,1.0,0.0,0.0,0.0
350.0,1.09449,-0.48246000000000006,-0.059210000000000006,0.9608200000000001,-1.1070200000000001,-0.58016,0.32197,-0.45174,-0.15487,0.25953000000000004,-0.21711999999999998,-1.18084,1.0,1.0,0.0,0.0,0.0
351.0,1.09449,-0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,0.52135,-0.69509,-0.58331,0.13136,-0.14277,-0.21711999999999998,0.40148,0.0,1.0,0.0,0.0,0.0
352.0,0.49788000000000004,0.48246000000000006,-0.6111300000000001,0.9608200000000001,-0.31685,1.02119,-0.57545,0.8830899999999999,1.2861,-0.65253,0.88113,-0.21575,1.0,1.0,0.0,0.0,0.0
353.0,0.49788000000000004,-0.48246000000000006,-0.059210000000000006,0.9608200000000001,-0.31685,0.41667,0.16767,-0.019280000000000002,-0.45321000000000006,-0.52745,-0.21711999999999998,0.40148,1.0,1.0,0.0,0.0,0.0
354.0,1.09449,-0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-0.14882,-0.69509,0.44585,0.7609600000000001,-1.3850200000000001,0.19268,-0.21575,0.0,1.0,0.0,0.0,0.0
355.0,-0.07854,-0.48246000000000006,-1.7379,0.9608200000000001,-0.31685,-0.46725,0.0033200000000000005,-0.17779,-0.60633,0.41594,0.52975,-0.8463700000000001,0.0,1.0,0.0,0.0,0.0
356.0,0.49788000000000004,-0.48246000000000006,-0.059210000000000006,0.9608200000000001,-0.31685,0.22393000000000002,-0.15487,-0.019280000000000002,0.28783000000000003,-0.27607,-0.71126,0.40148,0.0,1.0,0.0,0.0,0.0
357.0,-0.07854,-0.48246000000000006,-2.43591,0.9608200000000001,-0.31685,0.62967,0.0033200000000000005,1.24033,1.81866,0.9394899999999999,1.8620299999999999,1.92173,1.0,1.0,0.0,0.0,0.0
358.0,1.09449,-0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-1.1943,-0.15487,-1.2755299999999998,1.45039,0.41594,-0.71126,0.07987000000000001,0.0,1.0,0.0,0.0,0.0
359.0,0.49788000000000004,-0.48246000000000006,-1.7379,0.9608200000000001,-0.31685,2.4626200000000003,-1.23177,-0.97631,-1.772,-1.6410099999999999,1.8620299999999999,1.92173,0.0,1.0,1.0,0.0,0.0
360.0,0.49788000000000004,-0.48246000000000006,-0.6111300000000001,0.9608200000000001,-0.31685,0.41667,-0.80615,0.8830899999999999,0.13136,-0.40581,0.52975,-0.21575,0.0,1.0,0.0,0.0,0.0
361.0,-0.07854,0.48246000000000006,-0.6111300000000001,0.9608200000000001,-0.31685,-0.58016,1.58487,0.58331,0.13136,0.41594,1.29221,1.92173,0.0,1.0,0.0,0.0,0.0
362.0,1.09449,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,0.52135,0.80523,-0.019280000000000002,0.13136,-0.14277,-0.21711999999999998,0.07987000000000001,0.0,1.0,0.0,0.0,0.0
363.0,0.49788000000000004,0.48246000000000006,-0.059210000000000006,0.9608200000000001,-0.31685,0.62967,0.63779,1.0623799999999999,0.9415600000000001,1.3061200000000002,0.88113,0.40148,1.0,1.0,1.0,0.0,0.0
364.0,1.09449,-0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,0.41667,0.32197,-0.17779,0.59042,0.41594,-0.71126,-0.52593,0.0,1.0,0.0,0.0,0.0
365.0,1.09449,0.48246000000000006,-0.059210000000000006,0.9608200000000001,-0.31685,1.23461,-0.15487,-1.2755299999999998,0.7609600000000001,0.41594,-1.37983,-2.07848,0.0,1.0,0.0,0.0,0.0
366.0,0.49788000000000004,0.48246000000000006,1.98437,0.9608200000000001,-0.31685,0.41667,-0.15487,0.14143,-0.01729,-0.52745,-0.21711999999999998,-0.21575,0.0,1.0,0.0,0.0,0.0
367.0,1.09449,-0.48246000000000006,-0.059210000000000006,0.9608200000000001,-0.50212,-0.14882,0.0033200000000000005,-0.58331,-0.45321000000000006,-1.25773,-1.37983,-1.5485799999999998,0.0,1.0,0.0,0.0,0.0
368.0,0.49788000000000004,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.50212,-1.05308,0.47617,-0.17779,-0.15487,0.5848899999999999,-1.37983,-1.18084,0.0,1.0,0.0,0.0,0.0
369.0,1.09449,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-1.1943,0.47617,0.29338000000000003,0.43851999999999997,0.25953000000000004,0.19268,-0.21575,1.0,1.0,0.0,0.0,0.0
370.0,-0.07854,-0.48246000000000006,-0.059210000000000006,0.9608200000000001,-0.31685,-0.051879999999999996,-0.9477899999999999,-1.68062,0.13136,0.7583,-0.21711999999999998,-0.8463700000000001,0.0,1.0,0.0,0.0,0.0
371.0,-0.07854,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,1.23461,0.32197,0.29338000000000003,0.7609600000000001,-0.65253,0.19268,-0.21575,1.0,1.0,0.0,0.0,0.0
372.0,-0.9519700000000001,-0.48246000000000006,-1.22751,0.24923,-0.31685,0.22393000000000002,0.32197,0.14143,-0.91699,-0.27607,-0.71126,0.07987000000000001,0.0,1.0,0.0,0.0,0.0
373.0,0.49788000000000004,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,1.02119,2.32338,1.6565299999999998,-1.34289,0.41594,1.29221,1.92173,1.0,1.0,0.0,0.0,0.0
374.0,-0.9519700000000001,0.48246000000000006,-0.6111300000000001,0.9608200000000001,-0.31685,0.9109299999999999,0.9624799999999999,-1.1190200000000001,0.59042,0.25953000000000004,-0.21711999999999998,0.40148,0.0,1.0,1.0,0.0,0.0
375.0,1.09449,-0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-0.34799,-1.7625,0.7233,-0.91699,0.12330999999999999,-0.21711999999999998,-0.52593,0.0,1.0,0.0,0.0,0.0
376.0,1.82213,0.48246000000000006,1.16365,0.9608200000000001,-0.31685,-0.24649000000000001,1.2861,0.8830899999999999,1.6110799999999998,1.1340700000000001,-0.71126,-1.18084,0.0,1.0,0.0,0.0,0.0
377.0,2.59171,-0.48246000000000006,-0.059210000000000006,0.9608200000000001,-0.31685,0.13606,0.16767,0.29338000000000003,-1.34289,1.46191,-1.37983,-0.8463700000000001,0.0,1.0,0.0,0.0,0.0
378.0,1.09449,0.48246000000000006,1.16365,0.9608200000000001,-0.31685,-0.92104,0.0033200000000000005,-0.71727,0.13136,0.9394899999999999,-0.71126,0.40148,0.0,1.0,0.0,0.0,0.0
379.0,-0.07854,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-0.46725,-0.57545,-1.68062,0.43851999999999997,-0.52745,-0.71126,-1.18084,0.0,1.0,0.0,0.0,0.0
380.0,-0.07854,-0.48246000000000006,1.16365,-0.28519,-0.31685,0.82562,-0.9477899999999999,0.58331,0.59042,0.7583,0.52975,-0.21575,0.0,1.0,0.0,0.0,0.0
381.0,1.09449,0.48246000000000006,-0.059210000000000006,0.9608200000000001,-0.31685,0.82562,-0.43998999999999994,0.7233,-0.01729,0.25953000000000004,-0.21711999999999998,-0.21575,0.0,1.0,0.0,0.0,0.0
382.0,0.49788000000000004,-0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,-0.46725,1.11406,-0.31776,-0.60633,0.12330999999999999,0.19268,0.7654,0.0,1.0,0.0,0.0,0.0
383.0,0.49788000000000004,-0.48246000000000006,-1.7379,-0.28519,-0.31685,-0.34799,-0.57545,-1.1190200000000001,-0.91699,-0.78155,1.29221,-0.52593,0.0,1.0,0.0,0.0,0.0
384.0,0.49788000000000004,0.48246000000000006,1.16365,-0.28519,-0.31685,-0.79151,0.16767,-0.17779,-0.30172,0.7583,0.19268,0.40148,0.0,1.0,0.0,0.0,0.0
385.0,1.09449,0.48246000000000006,0.45468000000000003,0.9608200000000001,-0.31685,0.13606,-0.30033000000000004,-0.45174,1.11406,0.7583,-2.55524,-0.52593,0.0,1.0,0.0,0.0,0.0
386.0,1.09449,0.48246000000000006,0.45468000000000003,0.9608200000000001,-1.1070200000000001,-0.24649000000000001,0.16767,-0.97631,0.7609600000000001,0.5848899999999999,0.19268,-1.5485799999999998,0.0,0.0,0.0,0.0,0.0
387.0,-0.07854,-0.48246000000000006,-0.059210000000000006,0.9608200000000001,-0.31685,-0.58016,-0.43998999999999994,-2.39883,0.13136,-0.40581,-0.71126,-0.21575,0.0,1.0,0.0,0.0,0.0
388.0,1.09449,-0.48246000000000006,-1.22751,0.9608200000000001,-0.31685,-2.05048,0.47617,-1.1190200000000001,1.6110799999999998,0.5848899999999999,-0.71126,-0.52593,0.0,1.0,0.0,0.0,0.0
389.0,-0.07854,-0.48246000000000006,0.45468000000000003,0.9608200000000001,-1.1070200000000001,-1.32828,0.32197,-0.58331,-1.34289,2.04506,-0.71126,0.07987000000000001,0.0,0.0,0.0,0.0,0.0
